device_class,device_name,backend,llamacpp_commit,patch_applied,variant,mmproj_variant,mode,prompt_tokens,image_tokens,audio_tokens,audio_seconds,gen_tokens,run_idx,thermal_state,ttft_ms,encoder_ms,prefill_tps,decode_tps,total_ms,peak_rss_gb,peak_vram_gb,avg_power_w,idle_power_w,energy_j_per_1k_tok,notes
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-10s,540,,500,10.0,256,4,sustained,1200,,462,74.2,4630,6.52,unified (no discrete VRAM),25.5,0.6,335,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=36 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-10s,540,,500,10.0,256,5,sustained,1200,,462,74.2,4630,6.52,unified (no discrete VRAM),26.7,0.6,350,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=4 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,none,text-512,513,,,,256,1,sustained,635,,809,74.5,4060,3.6,unified (no discrete VRAM),25.9,0.6,338,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=4 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,none,text-512,513,,,,256,2,sustained,636,,812,74.6,4050,3.6,unified (no discrete VRAM),26,0.6,339,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it)
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,none,text-512,513,,,,256,3,sustained,635,,812,73.3,4110,3.6,unified (no discrete VRAM),26,0.6,345,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it)
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,none,text-512,513,,,,256,4,sustained,635,,811,74.5,4060,3.6,unified (no discrete VRAM),24.2,0.6,316,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=4 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,none,text-512,513,,,,256,5,sustained,636,,810,74.5,4060,3.6,unified (no discrete VRAM),24.9,0.6,324,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it)
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1024,,,256,1,sustained,2260,,492,72.5,5780,4.81,unified (no discrete VRAM),28.4,0.6,382,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=471 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1024,,,256,2,sustained,2260,,492,72.6,5770,4.81,unified (no discrete VRAM),28.3,0.6,381,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=1789 swapout=0 compress=0; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1024,,,256,3,sustained,2260,,492,72.5,5780,4.81,unified (no discrete VRAM),28.5,0.6,384,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=860 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1024,,,256,4,sustained,2260,,492,72.5,5780,4.81,unified (no discrete VRAM),28.7,0.6,386,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=455 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1024,,,256,5,sustained,2280,,487,71.7,5840,4.81,unified (no discrete VRAM),28.7,0.6,390,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=188 swapout=0 compress=0
