device_class,device_name,backend,llamacpp_commit,patch_applied,variant,mmproj_variant,mode,prompt_tokens,image_tokens,audio_tokens,audio_seconds,gen_tokens,run_idx,thermal_state,ttft_ms,encoder_ms,prefill_tps,decode_tps,total_ms,peak_rss_gb,peak_vram_gb,avg_power_w,idle_power_w,energy_j_per_1k_tok,notes
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-2048,2058,,,,256,4,sustained,658.964,,3990.127,82.427,3752.604,3.1631,7.4707,105.166,11.139,1122.613,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-2048,2058,,,,256,5,sustained,649.929,,4059.692,83.785,3693.451,3.1631,7.4707,105.733,11.139,1124.228,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,vision,1101,1036,,,256,1,sustained,2949.333,,630.784,80.29,6125.324,3.671,7.5742,82.045,11.139,879.049,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,vision,1101,1036,,,256,2,sustained,1433.902,,1134.303,82.032,4542.447,3.6789,7.6113,91.899,11.139,981.452,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,vision,1101,1036,,,256,3,sustained,1450.566,,1203.797,84.802,4457.564,3.6831,7.6113,95.736,11.139,1005.933,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,vision,1101,1036,,,256,4,sustained,1196.887,,1389.537,83.9,4236.208,3.7089,7.6113,101.586,11.139,1073.192,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,vision,1101,1036,,,256,5,sustained,1382.892,,1241.995,81.188,4523.759,3.6868,7.6113,95.18,11.139,1030.728,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-30s,1540,,1512,30,256,1,sustained,2786.156,,1258.66,75.081,6182.485,3.938,7.6406,79.484,11.139,906.371,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-30s,1540,,1512,30,256,2,sustained,2090.131,,1487.328,81.849,5205.624,3.9356,7.6543,91.919,11.139,982.674,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-30s,1540,,1512,30,256,3,sustained,1704.324,,1961.471,84.423,4724.812,3.9395,7.6543,90.882,11.139,940.744,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-30s,1540,,1512,30,256,4,sustained,1786.037,,1797.902,83.123,4853.771,3.9404,7.6543,92.427,11.139,973.845,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-30s,1540,,1512,30,256,5,sustained,1803.358,,1749.785,83.961,4840.49,3.9404,7.6543,91.05,11.139,947.726,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-10s,540,,512,10,256,1,sustained,1784.805,,1016.628,86.507,4732.554,4.0949,7.6543,87.128,11.139,874.666,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-10s,540,,512,10,256,2,sustained,1171.115,,1150.035,86.41,4122.171,4.0954,7.6543,92.838,11.139,941.703,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-10s,540,,512,10,256,3,sustained,1089.453,,1269.453,85.935,4056.803,4.0967,7.6543,93.017,11.139,948.788,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-10s,540,,512,10,256,4,sustained,1105.042,,1266.461,87.54,4018.01,4.0967,7.6543,93.001,11.139,930.989,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-10s,540,,512,10,256,5,sustained,1116.968,,1286.027,86.089,4079.017,4.0967,7.6543,92.904,11.139,945.841,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,138,,,,256,1,sustained,224.786,,1398.29,94.53,2922.353,2.9043,7.1055,108.407,11.139,1024.692,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,138,,,,256,2,sustained,242.563,,1323.309,91.404,3032.373,2.9043,7.1055,99.355,11.139,960.375,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,138,,,,256,3,sustained,260.501,,1226.656,90.268,3085.422,2.9043,7.1055,100.725,11.139,977.867,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,138,,,,256,4,sustained,241.174,,1300.746,91.268,3035.156,2.9043,7.1055,104.063,11.139,1013.794,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,138,,,,256,5,sustained,271.468,,1133.489,94.144,2980.089,2.9043,7.1055,101.932,11.139,960.538,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,523,,,,256,1,sustained,414.558,,2954.752,94.09,3124.742,2.7974,7.1055,101.385,11.139,955.175,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,523,,,,256,2,sustained,350.206,,2761.935,93.871,3066.687,2.7974,7.1055,104.14,11.139,1001.033,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,523,,,,256,3,sustained,375.772,,2402.378,90.81,3183.822,2.7974,7.1055,101.757,11.139,993.534,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,523,,,,256,4,sustained,384.571,,2335.52,90.565,3200.217,2.7974,7.1055,105.472,11.139,1039.517,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,523,,,,256,5,sustained,339.58,,2577.358,94.579,3035.746,2.7974,7.1055,102.402,11.139,961.007,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-2048,2058,,,,256,1,sustained,623.247,,4211.026,90.234,3449.229,2.7978,7.1055,104.611,11.139,1031.468,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-2048,2058,,,,256,2,sustained,709.877,,3690.321,85.986,3675.481,2.7978,7.1055,102.206,11.139,1054.692,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-2048,2058,,,,256,3,sustained,715.739,,3668.109,86.526,3662.82,2.798,7.1055,101.77,11.139,1043.095,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-2048,2058,,,,256,4,sustained,645.909,,4018.276,90.8,3454.269,2.798,7.1055,103.324,11.139,1011.16,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-2048,2058,,,,256,5,sustained,607.883,,4291.165,89.548,3455.516,2.798,7.1055,105.18,11.139,1045.677,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,vision,1101,1036,,,256,1,sustained,2879.745,,668.915,81.874,5994.299,3.3059,7.209,75.751,11.139,786.022,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,vision,1101,1036,,,256,2,sustained,1371.878,,1212.838,91.872,4147.49,3.3138,7.2461,96.465,11.139,917.114,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,vision,1101,1036,,,256,3,sustained,1211.983,,1381.978,90.143,4040.822,3.3433,7.2461,99.759,11.139,978.857,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,vision,1101,1036,,,256,4,sustained,1300.089,,1304.38,88.863,4169.684,3.3181,7.2461,93.772,11.139,925.403,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,vision,1101,1036,,,256,5,sustained,1366.399,,1226.459,88.335,4253.148,3.3439,7.2461,97.68,11.139,975.308,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-30s,1540,,1512,30,256,1,sustained,2314.423,,1594.309,89.84,5152.802,3.5729,7.2754,85.4,11.139,823.16,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-30s,1540,,1512,30,256,2,sustained,1923.506,,1549.043,88.26,4812.692,3.5664,7.2891,93.273,11.139,926.617,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-30s,1540,,1512,30,256,3,sustained,1830.491,,1722.449,89.037,4694.466,3.5745,7.2891,93.018,11.139,915.72,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-30s,1540,,1512,30,256,4,sustained,1846.017,,1693.661,88.066,4741.578,3.5745,7.2891,89.101,11.139,881.611,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-30s,1540,,1512,30,256,5,sustained,1643.997,,1996.859,92.245,4408.366,3.5747,7.2891,89.886,11.139,850.16,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-10s,540,,512,10,256,1,sustained,1734.981,,998.028,90.818,4542.796,3.7295,7.2891,90.867,11.139,874.16,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-10s,540,,512,10,256,2,sustained,1297.911,,984.004,90.925,4102.435,3.7302,7.2891,89.51,11.139,858.287,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-10s,540,,512,10,256,3,sustained,1196.205,,1151.474,89.896,4032.815,3.7313,7.2891,91.355,11.139,888.676,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-10s,540,,512,10,256,4,sustained,1245.478,,1144.415,90.171,4073.428,3.7314,7.2891,92.631,11.139,899.919,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-10s,540,,512,10,256,5,sustained,1068.425,,1312.279,93.62,3792.211,3.7314,7.2891,90.503,11.139,844.163,
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,none,text-512,523,,,,256,1,sustained,418.637,,2052.308,110.284,2730.852,2.7874,4.5488,107.936,11.139,878.339,control (a): isolates projector memory cost
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,none,text-512,523,,,,256,2,sustained,357.975,,2665.552,97.88,2963.193,2.7876,4.5488,103.636,11.139,953.992,control (a): isolates projector memory cost
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,none,text-512,523,,,,256,3,sustained,305.436,,2683.882,92.062,3075.317,2.7878,4.5488,105.818,11.139,1023.971,control (a): isolates projector memory cost
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,none,text-512,523,,,,256,4,sustained,311.187,,2571.946,89.683,3154.55,2.7878,4.5488,106.367,11.139,1045.428,control (a): isolates projector memory cost
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,none,text-512,523,,,,256,5,sustained,365.163,,2693.502,93.9,3080.824,2.7879,4.5488,102.613,11.139,983.126,control (a): isolates projector memory cost
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1036,,,256,1,sustained,1044.421,,1275.544,99.537,3606.292,2.9817,5.748,104.129,11.139,929.664,control (b): quantifies audio-branch memory penalty
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1036,,,256,2,sustained,920.871,,1602.818,92.46,3678.806,3.014,5.7852,95.95,11.139,913.322,control (b): quantifies audio-branch memory penalty
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1036,,,256,3,sustained,1082.637,,1642.242,88.452,3965.546,3.0197,5.7852,96.157,11.139,956.814,control (b): quantifies audio-branch memory penalty
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1036,,,256,4,sustained,1128.561,,1341.123,88.621,4005.979,2.9946,5.7852,93.534,11.139,925.857,control (b): quantifies audio-branch memory penalty
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1036,,,256,5,sustained,1227.566,,1379.552,89.961,4062.139,2.9946,5.7852,91.406,11.139,877.844,control (b): quantifies audio-branch memory penalty
